speed,distance,traffic,weather_conditions,Time_Arrival
40,26.286547058415355,0.11346571392409532,6.011944596215827,1.8856794935781531
87,11.050664523546432,0.3073583213708251,16.247109210089747,1.3742986838493927
80,17.023907206568783,0.06794691104229611,3.1088623268716153,1.1159388509133652
47,33.58207239259082,0.5705099080078562,11.29657792588344,2.7647470719617226
40,35.17707746193726,0.5291501864275878,6.937754693804941,2.9593467522263994
63,15.467447151447718,0.8151178155274699,14.996149476233162,2.450947918341713
72,19.322012069347686,0.366165400145928,9.247295830762056,1.7125568153396808
42,17.008402691146888,0.08731114907247317,11.448890617285894,1.43407953809169
69,17.193359111315225,0.5722458867261316,16.838305696452306,2.0279757969920884
80,34.214627686203244,0.3101936652800338,6.3146972122698335,1.8699739157911486
62,22.28460461975046,0.9266087609727806,6.384124191553273,2.8416740394559015
83,16.622389882062247,0.8817716003309803,16.4038976218376,2.493921060868059
74,34.40305655402261,0.11852663868842883,16.597301401978577,1.5722842721792891
84,38.04908493838194,0.49198079615967205,6.122964144035047,2.2280779509154796
95,1.3489546611734102,0.34778822821250777,16.11078183673141,1.268644721896877
65,19.80721185885828,0.6422867839048791,2.846933742883229,2.265518751599067
92,15.530826443085786,0.7747793472389451,14.563762601184774,2.261103163265573
62,3.476643144011156,0.41740251868259926,16.75447575610314,1.454760445223698
34,29.450770588570503,0.779888711940295,7.163707536383921,3.3769721249954556
94,31.80003420020716,0.8506429773549998,6.191830551504207,2.6760269168313804
71,39.79271972942604,0.3577316140941338,13.892909718093865,2.1459432959490874
73,12.178711365977552,0.8282242269975324,15.216446990089867,2.3502229809116693
63,7.189789791250676,0.1582103262474921,7.046586378387726,1.1114960148218072
70,31.47161033008866,0.3297186596453371,9.640729796724738,1.9318048053876011
56,35.13557554296039,0.3907273751653636,5.296082352681091,2.325741172946118
52,11.557023973588729,0.6214646221784115,11.789936238346664,2.082034224582991
41,2.482171384280173,0.3093979261551363,18.828874115526332,1.2685973098398358
74,14.747764633754398,0.9783544130880862,12.122220168097163,2.669976454593407
66,17.099519379510646,0.19134350176962645,11.099140173897428,1.3883857185224273
68,30.43208564262749,0.08165031163761283,16.016564621038235,1.4817016123052715
56,10.498944309320912,0.03228727891021854,13.076723972159643,0.993950493128005
34,7.654631795691664,0.5572092251455689,14.399548015406422,1.9688872574229999
71,2.8318266912084367,0.7185643691809377,16.829886638241227,1.9562888173876654
79,37.273271275970664,0.0369085933293164,3.430721454923267,1.4666030376104258
88,7.735720887810605,0.42551813359060175,16.58980172603404,1.5191404839170457
68,18.520749867740033,0.7402697282543651,1.827610694679277,2.3883470944081453
44,17.017167902268614,0.8345721841993737,3.311966479899957,2.7295456744603057
69,4.613763048460495,0.15212088573167726,5.404768752300552,1.030116415600474
68,26.43008918826945,0.40287385909536577,4.441347413695365,1.9748278335079408
95,13.345486249184884,0.370780400040989,7.874339048796551,1.5231111163108415
93,16.411917933802208,0.8486626037259934,12.803061233106941,2.405914343856419
79,37.159622008371336,0.8055025856725113,19.413089443677393,2.777424899331392
50,3.8893377392286363,0.7988994424639604,18.580025955949065,2.1527304055607583
43,31.00059166148781,0.03574593518741542,17.598745047346057,1.8263782017121546
80,6.0988906231261035,0.7940864495138633,9.943172646367103,2.1591530531250687
36,20.793202403471128,0.6522250519422148,12.806599249454994,2.690302583254949
57,19.20186181718444,0.23399294979687446,16.82827065098654,1.5733872949145256
59,13.353772738399249,0.5474428319428145,7.019049445241358,1.9684345834012924
81,16.948104735554338,0.6563633770944676,19.281197767243476,2.1077432614827987
55,23.807216768997126,0.43636589618789634,17.19020051080771,2.0771295245465873
95,22.476739870099774,0.4490139806344057,16.60113397201549,1.7930907344740112
35,17.469704349745975,0.28408781922346305,11.166903121098937,1.9264796041928398
89,24.67893871722284,0.9684993786435998,1.843124997677494,2.7954345343899516
32,20.765393327532195,0.9144273774386752,1.6226972233399004,3.2832287663437185
83,28.141554485395197,0.5946974703479815,4.117437406067701,2.233455982733402
80,20.126441427019987,0.0700284937058816,2.9175645929077536,1.1806975075812665
53,27.513611603819182,0.7641290866840635,9.7320289573273,2.800727049100548
58,12.745250774369975,0.3674321159130499,16.679464538690134,1.6237757544709046
94,1.331872417229977,0.6825069506240697,15.537213526540805,1.855501596892681
49,33.14888498211998,0.6369403682517388,6.246568110429833,2.831584468662418
81,13.99050094184546,0.05032939797515368,1.8273903349604574,1.0249099579569492
59,29.664769342732285,0.7282245833412251,3.9450472036169213,2.7238916482230033
51,37.353576714629824,0.14460255177025394,11.24963992218126,2.0475520818778605
77,25.376481319193772,0.058989059839160696,19.620343745530764,1.2500985386592731
59,32.80826141113685,0.9808030081645537,12.262109427741816,3.232707132700531
57,23.079951728896276,0.0031017310583579816,7.234160300941114,1.2950633778520348
58,1.4543713191503966,0.8589972989829593,3.6961933682086077,2.205121677760901
76,6.547193228095254,0.6513864089720977,15.804879769015526,1.9132257260249057
52,9.13517788173387,0.6661415147529156,18.49234551229329,2.0738777193992552
89,26.038988424980847,0.9375147478698473,3.3680499030271527,2.7620928096081565
69,13.251717891650067,0.7320518592397135,14.201053065343752,2.223450891755208
95,22.95207190185205,0.7770966868793878,11.516249254368613,2.385240865897805
74,30.208191464299436,0.9673198913608024,8.753437053134693,2.9845860468645746
51,24.336072739246617,0.9903327212750666,7.619560065493973,3.135118298881765
63,10.283808920103173,0.16031691937794312,4.732201809077076,1.19672129701252
51,1.936085370560365,0.79856771809706,18.112271188378063,2.090719333065806
61,35.00027152081582,0.4203305687712994,4.355357143296429,2.295416861590695
38,14.511820984888205,0.918284605439341,5.764921179323917,2.8635196585121103
52,29.00895799802096,0.4097324575283128,15.475988017051376,2.2297127860752655
33,13.091074081824726,0.6584891845995723,8.03664275834032,2.4275258705504617
32,14.346348663696215,0.825874925512214,7.026544719620891,2.803316157200758
34,17.120522476321643,0.9358095114229154,16.48038482994712,3.0632723742115244
63,27.795641016469062,0.9126509072191646,13.866369089837786,2.930340040781698
87,31.955323282622007,0.10574422719975829,15.94652235894475,1.3983663873144248
38,10.078293747348406,0.5016453205905879,7.6271898496991195,1.9479648192948629
92,21.797474122343957,0.07699011288103053,10.117927467475587,1.1555349952951084
84,38.13493583120162,0.24588036790716372,16.526452147036885,1.7781957626051685
91,29.139430965294398,0.9368590978136985,10.904087507248867,2.7891594070964887
43,3.0781566155625573,0.6395665482891701,2.2712732139043066,1.8968032677174471
59,17.72739491701781,0.3086528840961109,17.483687761220576,1.645711472231366
78,10.40279789733332,0.11076487935013624,19.16962805055918,1.0343595282732594
46,15.324395048103586,0.15165974529198734,16.07252117613765,1.4249653937736961
92,24.88153146408651,0.39213222974146333,4.73259652262254,1.7703014048086008
75,17.857911707948038,0.32620288215625637,19.225874666920948,1.575283761298186
41,7.4634161783794895,0.21738693981983725,7.020136150427964,1.321458521796362
87,3.4285970791229774,0.48882046958740677,4.345853505392258,1.5784600655245766
57,30.075512639791132,0.893087735997762,13.159858068184104,3.0328850697575525
33,30.664020612858483,0.5307844113256844,1.0722927019601576,3.051903667316309
88,25.989264871408828,0.5048929305637275,6.184186954532723,2.0036940540543418
94,7.576516101338645,0.12368138766039871,2.7293788187260577,1.0072076660735585
38,25.090886655665056,0.406469403218197,15.049469269988146,2.385251323321215
60,36.89120255892551,0.4479532938689331,19.905395115523145,2.3769866349764275
85,18.248473773321166,0.194315308470295,5.824973256301007,1.3346096919495554
56,11.512053904927015,0.29345907592411735,2.4815183034401667,1.5005229878355402
80,16.95823107422515,0.4781660858872475,11.94592739713076,1.8148626413936593
52,30.299153993443326,0.13778586825779027,7.952445461168425,1.8077088461968667
55,9.93309085728322,0.01417914969121814,18.714673176799774,0.9402118671149362
48,11.616058911427107,0.48995489459165553,6.917077226746199,1.8925682224176668
83,18.97797549590056,0.9606647744332969,7.177952127701929,2.69488081373477
88,36.31866493984207,0.19542481542011614,16.001915125981373,1.6263093497180257
36,10.611255824509986,0.5583270308314271,19.851288742353308,2.0689683550534594
77,23.667591919882415,0.5578171572432039,1.343301606905278,2.124846300157878
33,33.21101990793217,0.6267907919632779,6.600548180735424,3.3297273729914028
68,31.996077671882208,0.7989017064731251,14.61510536871392,2.7757129904969884
87,13.039528907288181,0.3320500716835726,6.88076073296686,1.4720422007891427
47,12.857540736573924,0.5882476000975911,15.470681870966887,2.0969026043041374
64,39.28877843722514,0.9318128371897227,14.121491082750502,3.2337955249485675
49,32.30874334739316,0.07561861840490036,9.87492321565921,1.8151639318697494
37,21.94024502760574,0.8924907091236342,11.088441167659688,3.1383060111817556
74,31.463624082379077,0.9802162300971254,1.1502801291022673,3.0489291401732737
82,27.548738412330945,0.2702732964594575,3.8447301434162506,1.661412778475298
30,5.657718280187003,0.32337677848720514,3.388660040295003,1.524470694989669
65,26.194112088061363,0.5980390738200334,17.73382743327061,2.3121896373972946
57,37.24330332097768,0.05301629079472703,12.984171889542841,1.7600408703880452
82,36.7730944002244,0.9376912527933106,10.589880041517382,2.9920700380775576
47,17.35642279397231,0.9473759517562653,9.125816678491091,2.8879687941839043
53,22.098040000089146,0.3515236295798113,16.436341051281634,1.9052409411612117
73,14.163426773691725,0.8730587625498396,16.673112919953383,2.468347140110638
95,12.619403037822016,0.5157602677684375,7.645177477888431,1.765315066086493
51,5.431364527215993,0.7128502354384296,16.04649853833059,2.0521730069565107
62,5.07287856975344,0.5876657209682394,10.271760040616567,1.8060050841501125
42,31.670333272287884,0.23528824686338157,14.718420466794976,2.2331916133982763
79,16.788013519917495,0.30310909706835,3.6181292985286753,1.5259963294154746
30,5.129388627434226,0.14477261240102024,6.503310371115925,1.1781047580634039
88,5.500939347210247,0.6246701200173826,9.193694180040081,1.842678946503804
58,12.73906728070272,0.756837341254562,9.498860249001762,2.3194291498135846
48,31.19730030563904,0.8807878070606668,13.505269445519884,3.2021998915474823
51,2.0498402292350466,0.2456152480104623,12.641817404444,1.137486429396155
61,27.299054474494824,0.9615605970222935,18.0244351321453,3.0175207460980698
80,25.3659969828013,0.2800922068327055,17.845431790960312,1.621019570991887
76,12.952492075832911,0.7553781147167403,11.59068925768127,2.2356250339059804
82,4.347516869568142,0.6597858322310572,9.023617465855525,1.8896065588671562
42,18.61590752312739,0.07695452298226413,18.414241309734724,1.461962875596509
40,28.0592725383259,0.8441328456168525,17.548649592550948,3.210677119811863
67,24.815646245699146,0.9395720405600032,13.854142101473007,2.8665735293206596
44,18.158217750540558,0.6542697787676117,14.058891226867742,2.433134408724664
82,3.3473762227130845,0.4215657807625247,12.58731441842944,1.4464934554820679
57,24.74163374913682,0.6565581840757453,10.01099207521756,2.4787119243133655
62,33.71658660386476,0.286791570210009,17.660716321129243,1.9881961399953703
46,37.12006456378401,0.5335992521453443,1.9466363352889393,2.8636261695396805
93,25.705648045803713,0.9604263434331533,17.67439197461113,2.7482557014137683
41,24.02760162077437,0.1844156218967904,4.42257134517488,1.9016372640523924
87,27.066738534271444,0.6895889380269121,12.581914299019505,2.338827606167078
54,9.96737802592174,0.6352336267881648,11.422300800672174,2.0478738440930195
70,37.0038813381303,0.666385704017623,17.027495724408684,2.629965820082288
78,25.896764664010778,0.22136083988026745,11.24420242943645,1.5548305547360393
82,21.370561043034414,0.3271367410937327,9.867730832022676,1.630887385611047
57,2.3271928961273547,0.7270952259610114,15.491298054715656,1.9753718587023479
48,33.36623209969939,0.830892227383496,2.346018610353037,3.2079639082915903
70,33.047621630414426,0.03490485641367369,8.03643944827849,1.4543475421261198
33,28.68702001866623,0.13974541691080633,17.23729996860312,2.2414359187104584
70,35.39228499281815,0.7625419204799129,15.73489495138334,2.764769984925809
85,4.692357249118878,0.8577461720536058,6.111747798766562,2.245283772910443
69,4.1425359580006464,0.936080476345498,3.610278522613675,2.3949396649634025
71,22.761828116684082,0.954681374556257,14.4221342163852,2.813900501102365
74,15.940333536170925,0.686641967506383,1.0762437296547578,2.2068094562901743
55,26.772918025169126,0.5387500643920023,2.897106482673042,2.36933125646784
43,26.953723280046404,0.36685689506061414,18.014484077861454,2.257606730084165
81,25.242640023090992,0.46974068337387465,11.472316209939967,1.957135452913966
66,8.235964447749781,0.25850341299076984,7.400473726434767,1.3030008102053205
53,15.163571825576428,0.07952346333251648,19.313565193599707,1.2185882981556369
90,26.314384571369434,0.15289630759803707,17.032439744153038,1.3613828780462947
37,22.148621694811688,0.7089014763332944,2.643434246960839,2.8427344412479196
87,7.544785636537096,0.27418957633481966,7.166806508328477,1.2713069350169905
69,14.085696178721316,0.2634821346729963,17.904806910697413,1.4149744162544766
33,3.7864126079609117,0.5121729835727072,10.690828045608844,1.7246070578797759
39,32.423555476569625,0.42662557317702654,19.98287585466736,2.6785848451590852
32,20.15078211080468,0.2793429871469143,8.499300449937596,2.127999754000254
57,9.308859277477609,0.5744381440973169,12.25082533452855,1.906518748317175
78,4.933291316998686,0.2759260079018966,4.5746792554997615,1.2427683968207723
48,23.172552734681986,0.15655028228067347,5.99327555391103,1.687995716661984
65,7.914661499253173,0.1381948070960095,16.98207009496432,1.0685629503339937
73,3.8064868006028934,0.2706411776824571,12.61870978369198,1.2000431969707341
92,28.813386581048682,0.7937392214331647,1.8926565222206333,2.5457218373330077
44,10.108563104688498,0.9711575317139953,3.1220852432879607,2.723061475475588
93,10.361751587629152,0.4727149894781575,17.927674728222673,1.6358778109001015
65,28.904736910023594,0.17276913989981535,10.047445476213692,1.6486464975412267
55,6.621232736809884,0.0970880137809289,15.06883881935067,0.998294576312282
37,24.896738950843844,0.43022307429351225,7.2119278086825105,2.4622247244717124
68,37.430466686693975,0.7376398041918957,9.736462245051175,2.8034151702924226
39,18.376538465403286,0.6232114068484298,13.530608830783175,2.471461830284721
82,28.7488417488708,0.8880541953833824,3.1650944865594566,2.766808116435125
38,38.79861115878844,0.9602818291824837,13.596980528847613,3.922241602250592
56,14.088125156804075,0.3643335258660161,18.598096803204037,1.6643595153611863
48,39.09964542911408,0.9002176063248315,13.12239125038585,3.4947868332405125
57,3.796420049553496,0.8205106205484102,10.919691854089326,2.1883578815291473
65,27.139986161374015,0.06449575093596216,19.470124434312307,1.397804961893605
89,18.378015689815992,0.7756217199504545,3.353006135664453,2.3440087811367563
78,20.309513388076528,0.95758028897121,16.628138305310586,2.7202697175959347
67,28.38237098062234,0.5592191211439813,4.302136777287093,2.303427092819579
78,29.02839956544273,0.6352399942784966,9.385353954186426,2.3457115908332122
60,28.290998325184308,0.1465722883697793,12.839351496776354,1.63923225539549
78,5.245130996135512,0.14216024289184603,18.41666847082162,0.987255232947547
58,28.246448761650246,0.03499868345297319,12.179704960900592,1.4695572731507185
88,20.31448095617563,0.19196302839077206,19.261078361358575,1.3289256141755188
78,25.08409639639609,0.06654141838054606,13.296085718437789,1.2634766041055392
75,25.8358579389868,0.9014802905312657,1.8698419556331582,2.783314056699939
89,39.69835415525562,0.4171725383033238,19.14792818315328,2.0602823190422175
56,21.982977270203634,0.3072371085394826,14.76389678373059,1.792887389967456
69,26.922738520744026,0.04634670677167685,7.141110129046001,1.3478655396624428
77,16.768671437505617,0.06463951353623065,1.8704207853679613,1.120420534281768
75,23.385053383070975,0.6616910149523504,2.668624552906776,2.310911462331742
41,20.323026802363,0.07000673096654775,5.296289458965702,1.5581748227841898
63,28.541023406218734,0.27205578968859234,8.690790114679183,1.838178180864873
93,15.180229470011799,0.8941037989114949,2.488269232915596,2.4853255705808506
77,31.035770374083814,0.4549524490503529,18.320640938899395,2.060732829452863
85,19.43499497994855,0.0020891992908902424,5.274962433904947,1.0211743571096086
57,31.723354650968403,0.36570903576577574,7.2078227455617805,2.1671495887738423
86,5.521782454207887,0.6698042167422402,13.454044576558982,1.915799056742709
41,13.32361192141304,0.8353955086759739,10.378042560075777,2.62009295986226
48,39.173112067518844,0.005395235673753995,2.8453609478872908,1.9517986410185824
49,16.88269790144014,0.13717019355501536,11.695076853736849,1.4262254486032167
53,21.7091595071182,0.07775847677033387,17.522517940912625,1.412489027961477
72,5.387078340407259,0.28417965885255114,9.721938895751908,1.265041763700731
32,18.65754380524289,0.2418557125905293,14.59297169254481,1.9771329066172245
42,19.117074853709273,0.1310350876064783,12.65899214441243,1.5868011082697782
92,24.67287226057621,0.9857073371917391,15.293450277594506,2.784384323554351
85,26.626967313923874,0.7436691116875355,8.945068388162316,2.4441030892742117
